ensembl_id	log2FoldChange	pvalue	padj	symbol	description
ENSG00000169981	-0.056642224	0.536630316	0.707597437	ZNF35	zinc finger protein 35
ENSG00000169989	-0.749047808	4.58E-06	0.000100154	TIGD4	tigger transposable element derived 4
ENSG00000169991	0.011134534	0.909158921	0.954280852	IFFO2	intermediate filament family orphan 2
ENSG00000169992	-0.155562735	0.177792789	0.350154774	NLGN2	neuroligin 2
ENSG00000169994	-0.065042877	0.585146539	0.746300566	MYO7B	myosin VIIB
ENSG00000170004	0.580174814	1.67E-05	0.000296009	CHD3	chromodomain helicase DNA binding protein 3
ENSG00000170006	-0.097878867	0.384447408	0.578709044	TMEM154	transmembrane protein 154
ENSG00000170011	-0.004239457	0.968563221	0.987441031	MYRIP	myosin VIIA and Rab interacting protein
ENSG00000170017	0.385883876	0.001371314	0.009890727	ALCAM	activated leukocyte cell adhesion molecule
ENSG00000170027	0.209040849	0.002298914	0.014613078	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
ENSG00000170035	-0.227511343	0.00046554	0.004197248	UBE2E3	ubiquitin conjugating enzyme E2 E3
ENSG00000170037	0.061077371	0.399997218	0.592139847	CNTROB	"centrobin, centriole duplication and spindle assembly protein"
ENSG00000170043	0.097032555	0.282142223	0.475337914	TRAPPC1	trafficking protein particle complex subunit 1
ENSG00000170044	-0.01895888	0.710179439	0.829459198	ZPLD1	zona pellucida like domain containing 1
ENSG00000170049	0.001635174	0.986786696	0.997478649	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
ENSG00000170054	-1.441474756	1.87E-06	4.65E-05	SERPINA9	serpin family A member 9
ENSG00000170074	0.306961205	0.054309893	0.152605042	FAM153A	family with sequence similarity 153 member A
ENSG00000170075	-0.114996669	0.323780213	0.51863968	GPR37L1	G protein-coupled receptor 37 like 1
ENSG00000170085	-0.09889341	0.300446363	0.495194724	SIMC1	SUMO interacting motifs containing 1
ENSG00000170088	0.178950558	0.025492659	0.088703744	TMEM192	transmembrane protein 192
ENSG00000170091	0.296485099	0.057183177	0.158328875	NSG2	neuronal vesicle trafficking associated 2
ENSG00000170092	-0.147847157	0.193000363	0.369621488	SPDYE5	speedy/RINGO cell cycle regulator family member E5
ENSG00000170099	-0.166654443	0.177589801	0.349906853	SERPINA6	serpin family A member 6
ENSG00000170100	0.088891057	0.283162526	0.472720903	ZNF778	zinc finger protein 778
ENSG00000170113	0.531861643	3.12E-07	1.04E-05	NIPA1	NIPA magnesium transporter 1
ENSG00000170122	0.24780564	0.072524404	0.187244825	FOXD4	forkhead box D4
ENSG00000170142	-0.340934946	0.000898253	0.007059272	UBE2E1	ubiquitin conjugating enzyme E2 E1
ENSG00000170144	-0.079851461	0.109205226	0.249635863	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
ENSG00000170145	0.262252696	0.005563575	0.028740718	SIK2	salt inducible kinase 2
ENSG00000170153	0.75573403	0.000607228	0.005158846	RNF150	ring finger protein 150
ENSG00000170160	-0.016082945	0.820576425	0.901481519	CCDC144A	coiled-coil domain containing 144A
ENSG00000170166	-0.965228236	0.000258327	0.002614613	HOXD4	homeobox D4
ENSG00000170175	-0.001956229	0.981197427	0.994031163	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
ENSG00000170185	0.057830234	0.472391152	0.656302097	USP38	ubiquitin specific peptidase 38
ENSG00000170190	-0.516571226	0.000296692	0.00290912	SLC16A5	solute carrier family 16 member 5
ENSG00000170191	0.178817303	0.008305039	0.0387872	NANP	N-acetylneuraminic acid phosphatase
ENSG00000170209	0.121716004	0.325313454	0.520346152	ANKK1	ankyrin repeat and kinase domain containing 1
ENSG00000170214	-0.175237964	0.148156317	0.308655759	ADRA1B	adrenoceptor alpha 1B
ENSG00000170222	-0.08768424	0.343884517	0.538831463	ADPRM	"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
ENSG00000170231	-0.048835373	0.504273389	0.676798864	FABP6	fatty acid binding protein 6
ENSG00000170234	0.046521417	0.483281358	0.665014011	PWWP2A	PWWP domain containing 2A
ENSG00000170236	0.094788935	0.398383718	0.56991829	USP50	ubiquitin specific peptidase 50
ENSG00000170242	0.084309258	0.316691437	0.510976798	USP47	ubiquitin specific peptidase 47
ENSG00000170248	-0.189548913	0.000840686	0.006723236	PDCD6IP	programmed cell death 6 interacting protein
ENSG00000170260	-0.029311092	0.62693449	0.842892318	ZNF212	zinc finger protein 212
ENSG00000170264	-0.584899851	1.46E-06	3.75E-05	FAM161A	FAM161 centrosomal protein A
ENSG00000170265	0.021308839	0.749062767	0.859216633	ZNF282	zinc finger protein 282
ENSG00000170266	0.002792104	0.970217723	0.98837741	GLB1	galactosidase beta 1
ENSG00000170270	-0.217477314	0.003921934	0.022082052	GON7	GON7 subunit of KEOPS complex
ENSG00000170271	0.284850413	0.018413683	0.069979375	FAXDC2	fatty acid hydroxylase domain containing 2
ENSG00000170275	-0.433690371	2.68E-06	6.30E-05	CRTAP	cartilage associated protein
ENSG00000170289	0.150929807	0.123256393	0.271681096	CNGB3	cyclic nucleotide gated channel subunit beta 3
ENSG00000170290	-0.183765441	0.000531346	0.004657531	SLN	sarcolipin
ENSG00000170291	0.165570156	0.05440972	0.152813549	ELP5	elongator acetyltransferase complex subunit 5
ENSG00000170293	-0.231684356	0.017203013	0.066551188	CMTM8	CKLF like MARVEL transmembrane domain containing 8
ENSG00000170296	0.279933529	0.011023823	0.045745566	GABARAP	GABA type A receptor-associated protein
ENSG00000170298	2.348500408	3.45E-09	2.19E-07	LGALS9B	galectin 9B
ENSG00000170310	0.060753798	0.494556937	0.673800328	STX8	syntaxin 8
ENSG00000170312	-0.072028513	0.511090384	0.748607675	CDK1	cyclin dependent kinase 1
ENSG00000170315	0.081048268	0.325339105	0.520346152	UBB	ubiquitin B
ENSG00000170322	-0.068357721	0.274982683	0.467701902	NFRKB	nuclear factor related to kappaB binding protein
ENSG00000170323	-0.32467955	0.02356231	0.0836462	FABP4	fatty acid binding protein 4
ENSG00000170324	-0.227253524	0.062859954	0.169406581	FRMPD2	FERM and PDZ domain containing 2
ENSG00000170325	0.114690852	0.098181082	0.232581381	PRDM10	PR/SET domain 10
ENSG00000170340	0.012668608	0.876275265	0.934445427	B3GNT2	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
ENSG00000170345	-0.536352639	0.003675943	0.0209592	FOS	"Fos proto-oncogene, AP-1 transcription factor subunit"
ENSG00000170348	0.018909472	0.779896581	0.87835644	TMED10	transmembrane p24 trafficking protein 10
ENSG00000170364	-0.093440456	0.247185609	0.451162238	SETMAR	SET domain and mariner transposase fusion gene
ENSG00000170365	0.059447755	0.483402407	0.665021424	SMAD1	SMAD family member 1
ENSG00000170367	0.073863542	0.39201012	0.584882632	CST5	cystatin D
ENSG00000170369	-0.073877889	0.496196093	0.675218413	CST2	cystatin SA
ENSG00000170370	0.121559628	0.276390837	0.469096218	EMX2	empty spiracles homeobox 2
ENSG00000170373	-0.144837093	0.008190915	0.038395579	CST1	cystatin SN
ENSG00000170379	-0.11241664	0.326388498	0.521452184	TCAF2	TRPM8 channel associated factor 2
ENSG00000170381	-0.060503454	0.294413681	0.488695573	SEMA3E	semaphorin 3E
ENSG00000170382	0.490570535	0.008146938	0.039710465	LRRN2	leucine rich repeat neuronal 2
ENSG00000170385	-0.222761926	0.0321383	0.104968687	SLC30A1	solute carrier family 30 member 1
ENSG00000170390	-0.06355049	0.588063356	0.748164867	DCLK2	doublecortin like kinase 2
ENSG00000170396	-0.180790489	0.110211439	0.241333878	ZNF804A	zinc finger protein 804A
ENSG00000170412	-0.015552147	0.871724668	0.931911284	GPRC5C	G protein-coupled receptor class C group 5 member C
ENSG00000170417	-0.163709739	0.174835675	0.346418593	TMEM182	transmembrane protein 182
ENSG00000170421	-0.037129797	0.731013705	0.848079704	KRT8	keratin 8
ENSG00000170425	0.047876119	0.668919566	0.799661923	ADORA2B	adenosine A2b receptor
ENSG00000170430	-0.080972127	0.431954883	0.621174261	MGMT	O-6-methylguanine-DNA methyltransferase
ENSG00000170439	0.515560682	0.00046461	0.004192816	METTL7B	methyltransferase like 7B
ENSG00000170442	0.025853396	0.799415133	0.888628089	KRT86	keratin 86
ENSG00000170445	-0.092157531	0.165934934	0.292536969	HARS1	histidyl-tRNA synthetase 1
ENSG00000170448	-0.254537907	0.009036347	0.041226065	NFXL1	"nuclear transcription factor, X-box binding like 1"
ENSG00000170456	0.016524373	0.843150529	0.91433674	DENND5B	DENN domain containing 5B
ENSG00000170458	-0.290382	0.01948064	0.073293052	CD14	CD14 molecule
ENSG00000170464	-0.063232228	0.482901906	0.664749444	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
ENSG00000170468	-0.030029059	0.659848729	0.799053364	RIOX1	ribosomal oxygenase 1
ENSG00000170469	-0.243205732	0.019454959	0.072894219	SPATA24	spermatogenesis associated 24
ENSG00000170471	0.038937535	0.505359987	0.682703829	RALGAPB	Ral GTPase activating protein non-catalytic subunit beta
ENSG00000170473	0.068284986	0.298397982	0.44298667	PYM1	"PYM homolog 1, exon junction complex associated factor"
ENSG00000170476	0.090516424	0.421586245	0.611639963	MZB1	marginal zone B and B1 cell specific protein
ENSG00000170482	0.167422008	0.159593801	0.325246534	SLC23A1	solute carrier family 23 member 1
ENSG00000170485	-0.056148578	0.587331253	0.747682249	NPAS2	neuronal PAS domain protein 2
ENSG00000170498	0.32230889	0.050016526	0.143758344	KISS1	KiSS-1 metastasis suppressor
ENSG00000170500	0.09039063	0.45235272	0.639107283	LONRF2	LON peptidase N-terminal domain and ring finger 2
ENSG00000170502	0.23638821	0.006278629	0.031473621	NUDT9	nudix hydrolase 9
ENSG00000170509	-0.168640522	0.088098252	0.215269066	HSD17B13	hydroxysteroid 17-beta dehydrogenase 13
ENSG00000170515	0.02200394	0.778907382	0.878003146	PA2G4	proliferation-associated 2G4
ENSG00000170516	-3.503617311	1.60E-11	1.96E-09	COX7B2	cytochrome c oxidase subunit 7B2
ENSG00000170522	-0.483320263	0.000593347	0.005069804	ELOVL6	ELOVL fatty acid elongase 6
ENSG00000170525	0.218780104	0.083666883	0.207739088	PFKFB3	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
ENSG00000170537	-0.604048025	6.45E-05	0.000878025	TMC7	transmembrane channel like 7
ENSG00000170540	0.091103942	0.255892161	0.447980052	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
ENSG00000170542	-0.736652221	3.85E-08	1.71E-06	SERPINB9	serpin family B member 9
ENSG00000170545	-0.012834887	0.903213509	0.951011231	SMAGP	small cell adhesion glycoprotein
ENSG00000170549	0.269588745	0.027649144	0.094067025	IRX1	iroquois homeobox 1
ENSG00000170558	-0.040464466	0.713324364	0.839610462	CDH2	cadherin 2
ENSG00000170571	0.020059844	0.855001991	0.922527818	EMB	embigin
ENSG00000170577	-0.032886163	0.759348973	0.865572334	SIX2	SIX homeobox 2
ENSG00000170579	0.157808703	0.195323476	0.372532527	DLGAP1	DLG associated protein 1
ENSG00000170581	-0.016176896	0.836702316	0.913954464	STAT2	signal transducer and activator of transcription 2
ENSG00000170584	0.01160192	0.853397732	0.921596381	NUDCD2	NudC domain containing 2
ENSG00000170604	-0.032292463	0.717311635	0.751751038	IRF2BP1	interferon regulatory factor 2 binding protein 1
ENSG00000170606	0.165150653	0.024375383	0.08589352	HSPA4	heat shock protein family A (Hsp70) member 4
ENSG00000170608	-0.257528002	0.071565973	0.185509742	FOXA3	forkhead box A3
ENSG00000170619	-0.075597543	0.403092963	0.595024177	COMMD5	COMM domain containing 5
ENSG00000170624	0.06105482	0.604180699	0.759836299	SGCD	sarcoglycan delta
ENSG00000170627	-0.117040246	0.234549005	0.417601073	GTSF1	gametocyte specific factor 1
ENSG00000170631	-0.003301725	0.965576349	0.98574073	ZNF16	zinc finger protein 16
ENSG00000170632	0.16010723	0.007112625	0.034551844	ARMC10	armadillo repeat containing 10
ENSG00000170633	-0.007790789	0.888556277	0.942274117	RNF34	ring finger protein 34
ENSG00000170634	0.116231126	0.161971007	0.328541819	ACYP2	acylphosphatase 2
ENSG00000170638	0.04560205	0.57048152	0.734849197	TRABD	TraB domain containing
ENSG00000170653	0.22683896	0.00029841	0.002918769	ATF7	activating transcription factor 7
ENSG00000170667	0.127807779	0.235098835	0.421851527	RASA4B	RAS p21 protein activator 4B
ENSG00000170677	-0.20590968	0.01148336	0.049214479	SOCS6	suppressor of cytokine signaling 6
ENSG00000170681	-0.154083232	0.194606684	0.371513547	CAVIN4	caveolae associated protein 4
ENSG00000170684	-0.081483173	0.468394128	0.652573166	ZNF296	zinc finger protein 296
ENSG00000170703	-0.254793696	0.020699867	0.075606591	TTLL6	tubulin tyrosine ligase like 6
ENSG00000170734	-0.011974218	0.875549286	0.933877482	POLH	DNA polymerase eta
ENSG00000170743	-0.039441857	0.619333833	0.771531484	SYT9	synaptotagmin 9
ENSG00000170745	0.082341346	0.51541578	0.712574315	KCNS3	potassium voltage-gated channel modifier subfamily S member 3
ENSG00000170759	0.199850214	0.006047097	0.030640624	KIF5B	kinesin family member 5B
ENSG00000170775	0.025418719	0.821301025	0.901955697	GPR37	G protein-coupled receptor 37
ENSG00000170776	0.235271119	0.010502808	0.046108758	AKAP13	A-kinase anchoring protein 13
ENSG00000170779	-0.329225115	0.000230723	0.002394141	CDCA4	cell division cycle associated 4
ENSG00000170791	-0.11543419	0.206495347	0.386869111	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7
ENSG00000170801	0.674901562	0.000582483	0.004998461	HTRA3	HtrA serine peptidase 3
ENSG00000170802	-0.147123913	0.119725931	0.265913326	FOXN2	forkhead box N2
ENSG00000170819	-0.757352263	0.002801626	0.017111006	BFSP2	beaded filament structural protein 2
ENSG00000170832	0.015282803	0.834739075	0.91028966	USP32	ubiquitin specific peptidase 32
ENSG00000170835	1.066213132	9.75E-06	0.000189079	CEL	carboxyl ester lipase
ENSG00000170836	-0.211482563	0.004067598	0.022698626	PPM1D	"protein phosphatase, Mg2+/Mn2+ dependent 1D"
ENSG00000170837	0.108864211	0.359552608	0.554461217	GPR27	G protein-coupled receptor 27
ENSG00000170846	-0.094858089	0.269694038	0.462043312		"novel protein, similar to Morf4 family associated protein 1"
ENSG00000170852	0.056999587	0.259816314	0.397191192	KBTBD2	kelch repeat and BTB domain containing 2
ENSG00000170854	-0.61355192	2.84E-09	1.86E-07	RIOX2	ribosomal oxygenase 2
ENSG00000170855	0.097294354	0.138345134	0.262357444	TRIAP1	TP53 regulated inhibitor of apoptosis 1
ENSG00000170860	0.03998461	0.582874287	0.744750088	LSM3	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
ENSG00000170871	0.278349888	0.000240184	0.002465507	KIAA0232	KIAA0232
ENSG00000170873	-0.469309111	2.31E-05	0.000384236	MTSS1	MTSS I-BAR domain containing 1
ENSG00000170876	-0.07351035	0.284715887	0.422293698	TMEM43	transmembrane protein 43
ENSG00000170881	-0.023499387	0.749827989	0.859858423	RNF139	ring finger protein 139
ENSG00000170889	-0.042974272	0.651136126	0.793328776	RPS9	ribosomal protein S9
ENSG00000170890	0.05784326	0.614854915	0.768198327	PLA2G1B	phospholipase A2 group IB
ENSG00000170891	0.35038623	0.020962094	0.076292372	CYTL1	cytokine like 1
ENSG00000170892	-0.053073559	0.455644334	0.641807646	TSEN34	tRNA splicing endonuclease subunit 34
ENSG00000170899	-0.125933932	0.246057658	0.434425066	GSTA4	glutathione S-transferase alpha 4
ENSG00000170903	-0.005446813	0.956175713	1	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils
ENSG00000170906	0.348707598	0.003409206	0.01988548	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
ENSG00000170909	0.155378492	0.15729692	0.319425121	OSCAR	osteoclast associated Ig-like receptor
ENSG00000170915	-0.229510428	0.083340538	0.207144391	PAQR8	progestin and adipoQ receptor family member 8
ENSG00000170917	-0.716597225	1.05E-07	4.02E-06	NUDT6	nudix hydrolase 6
ENSG00000170921	0.195912153	0.137341987	0.323232981	TANC2	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
ENSG00000170927	0.099520098	0.341873443	0.536631982	PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin
ENSG00000170946	-0.033391824	0.623719737	0.774810355	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24
ENSG00000170949	-0.119947289	0.248821171	0.437620013	ZNF160	zinc finger protein 160
ENSG00000170954	-0.53885092	0.001700452	0.01157375	ZNF415	zinc finger protein 415
ENSG00000170955	0.20410359	0.103395036	0.240572708	CAVIN3	caveolae associated protein 3
ENSG00000170956	-0.378010058	0.019090404	0.071935029	CEACAM3	CEA cell adhesion molecule 3
ENSG00000170959	-0.468889795	0.013057544	0.054391612	DCDC1	doublecortin domain containing 1
ENSG00000170961	-0.918729195	0.000727889	0.005993967	HAS2	hyaluronan synthase 2
ENSG00000170962	0.025512071	0.822438224	0.902363348	PDGFD	platelet derived growth factor D
ENSG00000170989	-0.065964701	0.526437157	0.700038172	S1PR1	sphingosine-1-phosphate receptor 1
ENSG00000171004	0.89205316	0.005377203	0.027996191	HS6ST2	heparan sulfate 6-O-sulfotransferase 2
ENSG00000171016	0.017259874	0.88323292	0.938596918	PYGO1	pygopus family PHD finger 1
ENSG00000171017	0.029454456	0.807438745	0.866672857	LRRC8E	leucine rich repeat containing 8 VRAC subunit E
ENSG00000171033	-0.082680914	0.442782161	0.630887435	PKIA	cAMP-dependent protein kinase inhibitor alpha
ENSG00000171044	0.587920304	0.000285277	0.00281687	XKR6	XK related 6
ENSG00000171045	0.070939074	0.437950653	0.682039804	TSNARE1	t-SNARE domain containing 1
ENSG00000171049	-0.059200298	0.579439915	0.74196462	FPR2	formyl peptide receptor 2
ENSG00000171051	0.075381432	0.497591331	0.676383977	FPR1	formyl peptide receptor 1
ENSG00000171055	0.015321916	0.852848389	0.921512453	FEZ2	fasciculation and elongation protein zeta 2
ENSG00000171056	-0.417374465	0.003164835	0.018762503	SOX7	SRY-box transcription factor 7
ENSG00000171067	-0.065111018	0.472606944	0.656543009	C11orf24	chromosome 11 open reading frame 24
ENSG00000171094	0.73764555	0.000501322	0.004414177	ALK	ALK receptor tyrosine kinase
ENSG00000171097	-0.239501651	0.058317209	0.160574254	KYAT1	kynurenine aminotransferase 1
ENSG00000171100	-0.13815035	0.141253694	0.329485355	MTM1	myotubularin 1
ENSG00000171103	0.002990506	0.972038082	0.989197489	TRMT61B	tRNA methyltransferase 61B
ENSG00000171105	0.209226831	0.015326996	0.061071431	INSR	insulin receptor
ENSG00000171109	-0.044154413	0.492799149	0.672552432	MFN1	mitofusin 1
ENSG00000171115	0.011308303	0.905574763	0.952349506	GIMAP8	"GTPase, IMAP family member 8"
ENSG00000171119	0.444591215	0.002324722	0.01473786	NRTN	neurturin
ENSG00000171121	0.212298843	0.089168684	0.21524704	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3
ENSG00000171124	0.073492075	0.483106163	0.660082959	FUT3	fucosyltransferase 3 (Lewis blood group)
ENSG00000171126	0.258877018	0.070764205	0.184222048	KCNG3	potassium voltage-gated channel modifier subfamily G member 3
